id,white,citizen,female,education,age,agebreak,income,married,children,attend,bornagain,pid7,pid3,ideology,treatname,treatment,voter,voted,voter3,voted3,votesurer,votesured,repvote,demvote,american,connected,natid,natidc,natidbin,rr1,rr2,rr3,rr4,rrscale,weights,weightstrim
2653,1,1,0,5,30,3,3,0,0,3,0,6,3,6,DemRace,3,4,4,2,2,,,0,0,3,4,7,2,1,3,4,4,2,13,0.045469015,0.06022353
2703,1,1,0,4,26,2,6,0,0,1,0,4,2,4,DemRace,3,4,4,2,2,,,0,0,3,4,7,2,1,2,1,3,2,8,0.636789832,0.790947579
2738,1,1,1,6,28,2,8,0,0,1,0,3,1,2,DemRace,3,4,4,2,2,,,0,0,3,4,7,2,1,1,1,3,1,6,0.151541703,0.30569945
2887,1,1,1,5,33,3,7,1,1,1,0,3,1,2,DemRace,3,4,4,2,2,,,0,0,3,4,7,2,1,3,2,3,2,10,0.105404069,0.259561816
3058,1,1,1,6,27,2,7,0,0,1,0,3,1,3,DemRace,3,4,4,2,2,,,0,0,4,3,7,2,1,4,3,4,4,15,0.324628354,0.478786101
8,1,1,1,4,61,9,9,1,0,3,1,7,3,6,DemRace,3,4,4,2,2,,,0,0,5,3,8,3,2,5,4,4,4,17,0.882169287,1.036327034
246,1,1,1,5,28,2,7,0,0,1,0,2,1,3,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,3,2,2,2,9,0.356508154,0.510665901
607,1,1,1,4,45,6,1,0,0,1,0,2,1,4,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,4,4,4,4,16,2.489192765,2.643350512
757,1,1,1,4,35,4,7,1,1,5,0,1,1,2,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,1,1,2,1,5,0.924141549,1.078299296
998,1,1,0,6,58,8,11,0,1,1,1,6,3,5,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,3,3,2,2,10,0.617383366,0.771541113
1363,1,1,0,6,28,2,10,1,0,1,0,1,1,1,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,1,1,2,1,5,0.597247009,0.751404756
1598,1,1,0,3,28,2,7,0,0,1,0,6,3,7,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,5,5,5,2,17,0.283665003,0.43782275
1726,1,1,0,5,37,4,7,1,0,6,1,5,3,7,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,5,5,4,2,16,0.128704819,0.282862566
1760,1,1,0,5,67,10,7,1,0,1,1,4,2,4,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,3,4,4,3,14,10.43244708,4.37421841
1910,1,1,1,4,39,4,6,1,1,3,1,7,3,7,DemRace,3,4,4,2,2,,,0,0,5,3,8,3,2,1,2,3,1,7,0.117704355,0.271862103
1914,1,1,0,5,24,1,5,0,0,1,1,6,3,5,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,2,2,2,2,8,0.194133811,0.348291558
2061,1,1,1,6,32,3,10,1,1,2,0,1,1,1,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,1,1,1,1,4,0.307594789,0.461752537
2304,1,1,0,3,47,6,7,1,1,1,0,5,3,5,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,5,4,4,3,16,0.113477005,0.267634753
2512,1,1,1,5,40,5,1,1,1,1,0,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,3,8,3,2,5,5,5,1,16,0.85432783,1.008485578
2711,1,1,1,4,27,2,7,1,1,1,1,6,3,6,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,4,4,4,4,16,0.176606377,0.330764124
2782,1,1,0,6,61,9,9,1,1,1,0,6,3,6,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,4,4,4,2,14,0.717650496,0.871808244
2796,1,1,0,3,29,2,6,0,0,1,1,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,3,8,3,2,2,2,4,3,11,1.081249513,1.235407261
2808,1,1,1,5,31,3,8,1,1,5,1,5,3,6,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,3,3,3,3,12,0.078764416,0.232922163
2955,1,1,1,5,31,3,8,1,1,2,0,2,1,3,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,1,2,2,2,7,0.064578566,0.218736313
3009,1,1,1,5,30,3,8,1,1,1,0,2,1,3,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,4,3,3,2,12,0.097862872,0.252020619
3021,1,1,0,6,39,4,11,1,1,5,0,6,3,6,DemRace,3,4,4,2,2,,,0,0,4,4,8,3,2,3,2,4,2,11,0.489579301,0.643737048
144,1,1,1,5,32,3,11,1,1,2,0,4,2,3,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,3,4,2,5,14,0.664882416,0.819040163
355,1,1,1,3,74,11,5,1,0,2,0,6,3,7,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,5,5,5,4,19,3.181258619,3.335416367
440,1,1,1,5,31,3,8,1,0,1,1,6,3,4,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,,4,5,2,,0.213181181,0.367338928
445,1,1,0,4,33,3,2,0,1,1,0,7,3,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,3,,3,,0.640113027,0.794270774
515,1,1,1,3,41,5,8,1,1,3,1,6,3,5,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,4,4,4,4,16,0.182609953,0.3367677
565,1,1,1,6,41,5,11,1,1,3,0,2,1,3,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,4,2,2,4,12,1.023996933,1.17815468
579,1,1,1,5,43,5,9,1,1,4,1,6,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,4,2,3,3,12,1.048412144,1.202569891
635,1,1,1,3,31,3,8,1,0,3,0,3,1,2,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,1,2,1,1,5,0.300083301,0.454241048
668,1,1,1,5,27,2,11,0,0,1,0,2,1,2,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,2,1,2,2,7,2.069084792,2.22324254
767,1,1,1,5,36,4,7,1,1,5,1,7,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,3,3,3,12,0.545218064,0.699375811
853,1,1,1,5,59,8,8,1,0,4,1,6,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,4,2,4,4,14,0.534408982,0.688566729
1018,1,1,1,5,47,6,6,0,1,6,1,5,3,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,5,5,5,5,20,1.089481672,1.243639419
1196,1,1,0,5,30,3,1,0,0,4,0,5,3,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,5,4,5,3,17,2.592257351,2.746415099
1248,1,1,0,6,25,2,6,0,0,1,0,2,1,3,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,1,2,1,1,5,1.051682512,1.205840259
1269,1,1,0,6,33,3,9,1,0,5,1,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,1,1,3,1,6,2.159550814,2.313708561
1311,1,1,1,5,49,6,8,1,1,6,1,7,3,7,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,5,4,3,3,15,0.230171716,0.384329464
1424,1,1,1,4,49,6,5,1,0,1,1,7,3,7,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,1,5,5,5,16,0.303666812,0.457824559
1434,1,1,0,3,33,3,7,1,0,1,0,1,1,1,DemRace,3,4,4,2,2,,,0,0,4,5,9,4,2,1,2,2,1,6,0.835426774,0.989584521
1640,1,1,1,5,72,11,8,1,0,1,0,3,1,3,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,2,2,2,9,6.120074567,4.37421841
1681,1,1,1,2,29,2,7,1,1,3,1,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,3,2,2,2,9,6.597920699,4.37421841
1819,1,1,1,5,29,2,5,0,1,2,0,7,3,6,DemRace,3,4,4,2,2,,,0,0,5,5,10,4,2,3,3,3,3,12,0.222581239,0.376738986
1839,1,1,0,5,26,2,8,0,0,1,0,3,1,3,DemRace,3,4,4,2,2,,,0,0,4,5,9,4,2,3,2,2,2,9,0.813200751,0.967358498
2085,1,1,0,5,26,2,8,0,0,1,0,7,3,4,DemRace,3,4,4,2,2,,,0,0,4,5,9,4,2,2,2,4,1,9,0.451381124,0.605538872
2115,1,1,0,5,32,3,10,1,1,5,0,5,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,2,4,3,12,0.753825375,0.907983123
2286,1,1,0,5,44,5,11,1,1,2,0,7,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,4,4,3,14,0.360629526,0.514787273
2328,1,1,1,5,22,1,8,0,0,2,0,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,2,2,2,3,9,1.254441171,1.408598918
2435,1,1,1,5,35,4,5,0,0,5,0,5,3,6,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,2,2,3,3,10,0.469757776,0.623915523
2638,1,1,0,5,39,4,9,1,0,1,0,4,2,4,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,4,3,3,13,1.221835536,1.375993283
2951,1,1,1,6,55,8,11,1,1,1,0,5,3,5,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,2,4,3,12,0.688472326,0.842630073
2968,1,1,0,3,47,6,6,1,0,5,1,4,2,5,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,4,5,3,15,1.210702197,1.364859944
3226,1,1,0,5,33,3,11,0,0,5,1,2,1,2,DemRace,3,4,4,2,2,,,0,0,5,4,9,4,2,3,3,3,4,13,2.919692229,3.073849976
41,1,1,0,4,35,4,5,0,1,3,0,4,2,4,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,3,3,4,4,14,0.591436976,0.745594724
55,1,1,0,3,39,4,1,0,0,1,0,2,1,3,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,1,1,2,2,6,1.731352366,1.885510113
151,1,1,0,5,24,1,9,0,0,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,2,2,4,1,1,1,1,1,1,4,0.887819419,1.041977166
452,1,1,1,5,58,8,9,1,1,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,2,2,2,2,8,0.524873988,0.679031735
595,1,1,0,5,35,4,2,0,1,1,0,4,2,4,DemRace,3,5,3,3,1,1,0,1,0,4,1,5,1,1,3,3,3,2,11,0.140076455,0.294234202
805,1,1,0,3,39,4,9,1,1,2,0,2,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,4,2,2,4,12,0.405347715,0.559505463
806,1,1,1,3,21,1,4,0,0,1,0,2,1,3,DemRace,3,5,3,3,1,1,0,1,0,3,2,5,1,1,3,1,3,4,11,0.723960786,0.878118533
1011,1,1,0,2,35,4,2,0,0,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,2,1,2,2,7,1.224165126,1.378322874
1035,1,1,1,5,26,2,8,1,0,1,0,2,1,3,DemRace,3,5,3,3,1,1,0,1,0,1,2,3,1,1,4,4,4,4,16,0.100079626,0.254237373
1752,1,1,1,6,41,5,6,1,1,1,0,3,1,2,DemRace,3,5,3,3,1,1,0,1,0,2,3,5,1,1,2,2,2,2,8,0.096621834,0.250779581
2190,1,1,1,3,34,3,2,0,1,1,0,4,2,1,DemRace,3,5,3,3,1,1,0,1,0,1,1,2,1,1,1,1,1,1,4,0.053105342,0.06022353
2416,1,1,0,5,35,4,11,1,1,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,3,6,1,1,2,2,3,2,9,0.431920298,0.586078045
2448,1,1,1,5,24,1,2,0,0,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,2,3,5,1,1,2,2,2,1,7,0.140816344,0.294974091
2913,1,1,0,6,37,4,10,0,0,1,0,1,1,1,DemRace,3,5,3,3,1,1,0,1,0,2,2,4,1,1,2,2,2,1,7,0.872795476,1.026953223
3135,1,1,1,5,47,6,7,0,1,1,0,2,1,4,DemRace,3,5,3,3,1,1,0,1,0,3,2,5,1,1,4,5,5,3,17,0.253606919,0.407764666
550,1,1,0,5,23,1,8,1,0,6,1,2,1,5,DemRace,3,5,3,3,1,1,0,1,0,4,3,7,2,1,1,4,2,2,9,0.260051703,0.41420945
720,1,1,1,6,29,2,8,1,0,2,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,1,1,2,1,5,0.040101865,0.06022353
1234,1,1,1,5,43,5,11,1,1,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,1,1,1,1,4,0.305264171,0.459421918
1339,1,1,1,5,51,7,7,1,0,2,0,2,1,3,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,4,3,2,3,12,0.084987453,0.2391452
1718,1,1,1,2,61,9,3,1,0,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,4,3,7,2,1,2,2,2,1,7,5.517263973,4.37421841
1908,1,1,1,6,32,3,9,1,1,2,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,1,1,2,1,5,0.086193045,0.240350792
2669,1,1,1,5,46,6,8,1,1,5,1,3,1,3,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,4,2,2,2,10,0.29912197,0.453279717
3020,1,1,0,3,26,2,1,0,0,3,0,6,3,4,DemRace,3,5,3,3,1,1,0,1,0,3,4,7,2,1,3,2,3,3,11,0.595855957,0.750013704
568,1,1,0,5,46,6,8,1,1,5,1,6,3,4,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,4,1,1,2,8,0.255623339,0.409781086
864,1,1,1,5,30,3,9,0,0,1,0,2,1,3,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,1,2,2,1,6,0.39896795,0.553125697
943,1,1,0,5,23,1,11,0,0,1,0,6,3,5,DemRace,3,5,3,3,1,1,0,1,0,5,3,8,3,2,4,3,5,3,15,0.626732633,0.780890381
1146,1,1,1,6,67,10,5,1,0,4,1,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,2,1,2,2,7,10.20483774,4.37421841
1478,1,1,1,4,30,3,11,1,1,3,0,4,2,4,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,2,2,2,2,8,0.75479189,0.908949638
1791,1,1,0,4,27,2,4,0,0,1,0,5,3,2,DemRace,3,5,3,3,1,1,0,1,0,5,3,8,3,2,4,4,4,4,16,0.2195564,0.373714147
1846,1,1,1,4,29,2,7,1,1,3,0,6,3,5,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,4,2,3,3,12,0.098205812,0.252363559
1906,1,1,1,3,58,8,9,0,0,1,0,6,3,6,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,4,2,4,4,14,0.76773328,0.921891027
1915,1,1,0,4,28,2,8,0,0,1,0,7,3,4,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,3,1,2,3,9,0.370824403,0.524982151
1946,1,1,1,5,51,7,7,1,0,1,0,4,2,2,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,3,2,3,2,10,0.122106423,0.27626417
2517,1,1,1,5,36,4,4,1,1,3,1,7,3,6,DemRace,3,5,3,3,1,1,0,1,0,5,3,8,3,2,3,4,3,3,13,0.058689902,0.06022353
2911,1,1,0,6,34,3,11,1,1,1,0,3,1,3,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,1,2,2,1,6,0.544534913,0.69869266
3119,1,1,0,5,38,4,9,1,1,6,1,6,3,6,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,4,2,4,4,14,0.272387966,0.426545713
3220,1,1,1,5,53,7,7,0,0,1,0,1,1,1,DemRace,3,5,3,3,1,1,0,1,0,4,4,8,3,2,2,1,1,1,5,0.434670391,0.588828139
426,1,1,1,3,39,4,3,0,1,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,5,4,9,4,2,4,4,3,3,14,2.264837233,2.41899498
988,1,1,0,5,43,5,10,1,0,5,1,6,3,5,DemRace,3,5,3,3,1,1,0,1,0,5,4,9,4,2,4,5,5,4,18,1.090852236,1.245009983
1310,1,1,1,4,37,4,7,0,1,1,0,5,3,5,DemRace,3,5,3,3,1,1,0,1,0,5,4,9,4,2,2,2,2,2,8,0.599603205,0.753760952
1323,1,1,1,6,49,6,9,0,0,1,0,1,1,2,DemRace,3,5,3,3,1,1,0,1,0,5,4,9,4,2,1,1,1,1,4,0.959166464,1.113324211
1509,1,1,1,5,46,6,7,1,0,1,1,6,3,5,DemRace,3,5,3,3,1,1,0,1,0,5,5,10,4,2,3,3,4,3,13,0.167998105,0.322155852
3118,1,1,1,5,28,2,7,0,0,6,1,7,3,7,DemRace,3,5,3,3,1,1,0,1,0,5,5,10,4,2,5,4,5,4,18,0.856035801,1.010193548
1855,1,1,0,5,28,2,4,1,1,4,1,5,3,3,DemRace,3,5,3,3,1,1,0,1,0,,,,,,,,,,,4.32E-07,0.06022353
75,1,1,1,3,28,2,6,0,0,1,0,3,1,1,DemRace,3,6,2,3,1,1,0,1,0,1,3,4,1,1,1,1,1,1,4,0.89190322,1.046060967
427,1,1,1,6,63,9,6,1,0,5,0,3,1,1,DemRace,3,6,2,3,1,1,0,1,0,3,2,5,1,1,1,1,1,1,4,1.512376827,1.666534574
474,1,1,0,5,30,3,8,1,1,4,1,7,3,5,DemRace,3,6,2,3,1,1,0,1,0,3,2,5,1,1,3,4,3,2,12,0.03656953,0.06022353
604,1,1,1,5,32,3,7,0,0,1,0,1,1,1,DemRace,3,6,2,3,1,1,0,1,0,2,2,4,1,1,1,2,2,2,7,0.226039205,0.380196952
1183,1,1,0,5,27,2,4,0,0,1,0,3,1,1,DemRace,3,6,2,3,1,1,0,1,0,1,1,2,1,1,4,2,3,2,11,0.10221422,0.256371967
1496,1,1,1,5,23,1,1,0,0,2,1,2,1,2,DemRace,3,6,2,3,1,1,0,1,0,3,3,6,1,1,2,2,3,2,9,0.985426935,1.139584682
1696,1,1,1,6,25,2,8,0,0,4,0,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,2,2,4,1,1,2,2,2,2,8,0.37108222,0.525239967
1806,1,1,0,3,22,1,11,0,0,1,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,2,2,4,1,1,2,4,4,2,12,1.065817799,1.219975547
1879,1,1,0,5,35,4,7,0,0,1,0,3,1,4,DemRace,3,6,2,3,1,1,0,1,0,2,3,5,1,1,3,2,3,3,11,0.364257593,0.518415341
2055,1,1,1,6,38,4,10,1,1,1,0,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,2,1,3,1,1,2,1,1,,,0.3677872,0.521944947
2112,1,1,0,5,31,3,6,0,0,5,0,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,1,1,2,1,1,4,3,4,3,14,0.031884748,0.06022353
2359,1,1,0,4,23,1,5,1,0,1,0,4,2,4,DemRace,3,6,2,3,1,1,0,1,0,4,1,5,1,1,2,2,3,2,9,0.397706331,0.551864078
2489,1,1,1,5,31,3,8,1,1,2,0,2,1,1,DemRace,3,6,2,3,1,1,0,1,0,2,2,4,1,1,1,1,1,1,4,0.059959732,0.214117479
2643,1,1,1,5,44,5,7,1,1,1,0,2,1,2,DemRace,3,6,2,3,1,1,0,1,0,3,3,6,1,1,2,2,2,2,8,0.180102676,0.334260423
2717,1,1,0,6,45,6,11,1,0,1,1,4,2,4,DemRace,3,6,2,3,1,1,0,1,0,3,3,6,1,1,3,2,2,2,9,0.59850814,0.752665888
2748,1,1,0,6,55,8,4,0,0,1,0,3,1,1,DemRace,3,6,2,3,1,1,0,1,0,1,2,3,1,1,2,1,2,2,7,0.865748538,1.019906286
2751,1,1,0,5,37,4,7,1,1,1,0,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,2,3,5,1,1,2,2,2,1,7,0.074914463,0.22907221
199,1,1,1,3,34,3,7,1,1,4,1,7,3,7,DemRace,3,6,2,3,1,1,0,1,0,3,4,7,2,1,3,3,,2,,0.232066613,0.386224361
236,1,1,0,6,36,4,8,1,1,6,1,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,5,2,7,2,1,2,3,5,4,14,0.148049068,0.302206815
1520,1,1,0,3,34,3,7,1,1,6,1,4,2,4,DemRace,3,6,2,3,1,1,0,1,0,5,2,7,2,1,4,5,4,3,16,0.625451519,0.779609267
2293,1,1,1,3,34,3,6,1,1,2,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,4,3,7,2,1,4,4,4,4,16,0.047218016,0.06022353
2522,1,1,0,4,24,1,5,0,0,1,1,5,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,2,7,2,1,3,4,3,4,14,0.231173735,0.385331482
2525,1,1,1,6,25,2,6,0,0,2,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,3,4,7,2,1,3,3,3,2,11,0.041522744,0.06022353
2784,1,1,0,4,22,1,6,0,0,3,0,3,1,2,DemRace,3,6,2,3,1,1,0,1,0,3,4,7,2,1,5,1,1,5,12,0.71412611,0.868283858
53,1,1,0,4,50,7,5,0,0,5,1,6,3,6,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,5,5,4,3,17,0.487919561,0.642077308
275,1,1,0,5,37,4,5,0,0,1,0,3,1,1,DemRace,3,6,2,3,1,1,0,1,0,3,5,8,3,2,1,1,1,1,4,0.415265707,0.569423454
306,1,1,1,6,40,5,10,1,1,5,0,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,2,1,2,2,7,1.207069358,1.361227106
423,1,1,1,4,31,3,8,1,1,5,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,3,8,3,2,4,5,5,4,18,0.187151257,0.341309005
458,1,1,0,5,30,3,7,0,1,4,1,7,3,5,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,2,4,4,2,12,0.260627063,0.41478481
596,1,1,1,2,49,6,6,0,0,1,0,2,1,3,DemRace,3,6,2,3,1,1,0,1,0,5,3,8,3,2,4,3,1,1,9,2.238378894,2.392536641
754,1,1,0,3,24,1,8,0,0,1,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,4,2,3,4,13,0.342333962,0.496491709
1229,1,1,0,5,34,3,9,1,1,4,0,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,3,8,3,2,5,5,5,5,20,0.251318278,0.405476025
1386,1,1,0,5,37,4,7,1,1,2,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,5,4,5,4,18,0.047863181,0.06022353
1624,1,1,0,5,33,3,8,1,1,5,0,7,3,7,DemRace,3,6,2,3,1,1,0,1,0,5,3,8,3,2,5,4,4,4,17,0.093912048,0.248069795
1749,1,1,1,5,22,1,11,0,0,1,0,1,1,2,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,3,,3,3,,1.553383698,1.707541445
1909,1,1,1,3,22,1,5,1,1,1,1,6,3,6,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,4,3,2,3,12,0.296474397,0.450632144
2059,1,1,0,3,46,6,5,0,0,1,1,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,2,2,2,2,8,0.145612187,0.299769934
2626,1,1,0,5,21,1,6,0,1,1,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,3,8,3,2,4,,5,3,,0.280519576,0.434677323
2688,1,1,1,5,22,1,8,0,1,1,0,2,1,3,DemRace,3,6,2,3,1,1,0,1,0,4,4,8,3,2,2,2,2,2,8,0.631655218,0.785812965
310,1,1,0,6,45,6,9,1,1,3,0,7,3,1,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,5,5,5,5,20,0.291036418,0.445194165
418,1,1,0,2,45,6,6,1,1,5,1,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,5,5,5,5,20,3.930544404,4.084702151
877,1,1,1,2,40,5,3,1,0,1,0,7,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,4,5,3,3,15,1.774413511,1.928571258
975,1,1,1,4,41,5,8,1,1,1,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,5,5,5,5,20,0.305937396,0.460095143
1184,1,1,1,6,39,4,8,0,0,1,0,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,5,5,5,5,20,0.169190959,0.323348706
1246,1,1,0,3,36,4,8,1,1,5,1,7,3,4,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,1,5,4,4,14,1.676796759,1.830954507
1253,1,1,0,4,55,8,4,0,1,1,0,6,3,4,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,4,4,4,4,16,3.133404628,3.287562375
1324,1,1,1,6,71,11,8,0,0,1,0,5,3,4,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,4,4,3,4,15,6.869315713,4.37421841
1521,1,1,1,2,53,7,5,1,0,3,1,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,3,2,2,1,8,0.819675698,0.973833445
1554,1,1,1,6,52,7,2,0,0,2,1,7,3,7,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,3,3,4,3,13,0.168335023,0.32249277
1611,1,1,1,6,40,5,9,1,1,6,1,5,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,4,4,4,4,16,0.815875726,0.970033473
1703,1,1,1,5,22,1,4,0,0,3,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,4,5,9,4,2,5,4,3,3,15,0.522757514,0.676915261
2026,1,1,1,5,64,9,7,0,0,3,0,4,2,4,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,5,3,4,,,5.756110008,4.37421841
2154,1,1,1,4,35,4,8,1,1,4,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,4,4,4,3,15,0.977876086,1.132033833
2401,1,1,1,5,42,5,11,1,1,4,0,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,4,9,4,2,3,2,3,3,11,1.438704457,1.592862204
2486,1,1,1,3,48,6,10,1,1,2,1,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,5,5,4,5,19,0.713785458,0.867943205
2606,1,1,1,2,32,3,8,1,1,2,1,6,3,5,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,5,4,4,4,17,0.568047692,0.72220544
2824,1,1,0,3,33,3,6,0,0,1,1,7,3,6,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,4,4,4,4,16,0.548256833,0.70241458
2878,1,1,0,6,34,3,11,1,1,1,1,7,3,7,DemRace,3,6,2,3,1,1,0,1,0,5,5,10,4,2,3,4,4,3,14,0.501413028,0.655570775
541,1,1,1,5,38,4,10,1,0,2,0,6,3,4,DemRace,3,7,1,3,1,1,0,1,0,3,3,6,1,1,3,3,3,3,12,0.23721811,0.391375858
639,1,1,0,3,20,1,5,0,0,1,0,4,2,4,DemRace,3,7,1,3,1,1,0,1,0,3,3,6,1,1,4,3,2,3,12,1.762868996,1.917026743
1030,1,1,1,3,45,6,1,0,0,1,1,6,3,5,DemRace,3,7,1,3,1,1,0,1,0,3,3,6,1,1,4,4,4,5,17,0.457603159,0.611760906
1514,1,1,1,4,55,8,8,1,0,1,0,2,1,2,DemRace,3,7,1,3,1,1,0,1,0,2,4,6,1,1,1,1,1,1,4,0.321446456,0.475604204
